PUBLISHDATE,VERSION,ZONE,PNODEID,PNODENAME,PNODETYPE,PRICINGTYPE,H1,H2,H2DST,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
05-04-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,9.792769,9.600911,,6.62598,12.122388,16.385489,16.195782,22.615274,21.914626,24.841899,26.398078,25.143885,23.962167,22.641623,22.016834,22.829574,20.271669,25.905456,25.256182,24.473766,25.389456,33.568849,28.205854,22.80135,18.993898
05-05-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.209586,15.872372,,15.493543,14.628713,17.858817,21.958166,26.669129,33.791767,28.153839,28.643618,25.575187,29.366994,26.642016,26.05812,25.36212,25.42575,25.162357,25.497113,24.944994,24.031098,25.593365,25.170639,22.405765,19.477691
05-06-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.581948,13.866097,,11.672104,12.739796,14.433001,16.307242,21.081058,22.920607,24.245988,25.446684,25.418817,25.132654,24.587958,24.713751,25.269943,25.176654,24.573084,24.267291,23.138106,22.663336,23.645188,23.771395,21.39255,18.731558
08-01-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.864818,20.390388,,15.48375,9.404401,7.593897,11.467039,12.123764,16.593143,24.384463,25.015026,26.277353,26.566094,27.947308,29.824894,29.423219,42.436968,57.988244,30.017722,30.961159,27.88581,25.144966,24.330848,22.122047,21.777855
08-02-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.060121,14.980935,,13.205824,-1.378859,-39.736745,-47.001442,-99.912914,-44.946789,18.339795,22.498995,23.507455,28.522508,28.705101,29.319175,29.63596,35.104316,73.012156,97.426351,37.876004,34.427041,29.6999,28.38027,24.682551,22.620299
08-03-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.805721,18.02501,,17.400239,13.754105,12.820238,20.398432,22.466373,21.392981,22.718196,23.972937,24.746018,25.583174,27.203515,34.147399,37.700496,49.134763,37.869652,31.957635,28.361589,27.273307,26.041292,26.635634,25.147085,24.013781
08-04-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.979515,21.833855,,20.86661,19.20904,19.462536,22.472551,23.244626,23.024922,23.693649,25.126079,30.421681,35.00592,34.38737,31.184436,36.526778,34.309814,41.395683,35.43897,30.644109,27.276686,26.430982,27.188627,23.991634,22.229248
08-05-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.148285,20.977136,,19.936715,17.558821,18.052684,21.302314,22.78387,22.733263,23.603382,25.291234,27.336331,30.26088,33.898732,41.787681,67.346766,45.00177,85.338813,38.341576,32.304879,31.819368,34.965517,31.323161,24.308641,22.869648
08-06-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.422611,21.754656,,21.271618,20.575677,20.128048,22.334434,22.81199,22.691678,25.900301,24.785797,26.310745,27.650953,26.305042,25.455279,28.154183,34.647013,29.495515,29.275219,26.335485,26.437129,27.600523,24.861456,23.208374,22.835425
08-07-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.186851,22.706729,,21.58864,19.650565,21.53458,22.884255,23.489485,23.981899,24.964448,28.644923,31.556834,29.130019,31.198938,51.268853,48.54306,56.72509,74.486322,198.67969,30.457278,31.748508,35.835886,34.809916,23.626122,24.397336
10-31-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.744931,23.071958,,23.137169,23.111642,22.266374,22.277886,20.709858,23.394663,24.908044,25.965657,23.845643,25.461407,25.436333,25.522158,25.413404,24.869801,26.365563,25.361385,26.736482,25.391311,25.103326,24.147993,24.501555,15.260768
11-01-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,-1.673137,11.191763,5.279284,11.561083,-2.541328,7.271506,-4.323465,17.758536,16.773247,21.529856,21.503442,21.122819,21.776809,22.660953,22.182944,21.674572,22.014129,23.836431,29.773892,26.280764,25.940738,23.236875,21.205825,21.274152,18.553209
11-02-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.617362,15.680435,,13.414967,16.196341,21.609069,27.065806,28.959136,26.018112,29.586467,45.272175,45.051751,19.166348,34.088343,32.324787,25.638137,26.113884,26.927249,42.336336,59.879328,30.671517,24.982598,24.087622,21.234075,18.539162
11-03-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.009023,21.806474,,20.782533,21.762269,24.286456,26.910044,32.281744,57.866082,28.564012,27.033314,28.171978,78.758272,49.888735,46.452917,32.362417,38.948016,26.335336,46.405443,157.748883,32.685418,30.972034,27.065656,24.130509,22.441148
11-04-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.850579,19.727799,,16.875586,17.285611,20.468858,25.612671,60.188492,23.886964,26.174843,26.655596,46.281158,30.44188,33.932778,37.301559,46.702136,28.246737,24.486011,57.476423,70.251291,33.016952,26.706623,25.025235,23.478953,19.421263
11-05-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.271648,16.292773,,14.245687,15.412384,24.852266,25.276744,14.503543,6.769901,83.89693,82.544684,46.407456,51.065488,24.718103,27.683267,28.537989,46.997987,21.016437,17.442303,26.849581,14.798798,26.577934,23.796055,22.954313,22.416449
03-03-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.946432,21.79978,,21.89775,21.546669,22.01652,26.148521,30.47867,29.651336,29.179928,31.466551,34.622166,35.126538,29.659677,26.563999,29.619304,31.571265,37.881258,31.208659,33.096059,60.485454,66.668345,45.102768,58.566818,30.145379
03-04-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,32.348723,29.373306,,27.30634,25.697911,24.798018,25.929723,23.825071,22.0503,23.395973,28.426314,26.286655,26.839337,24.974462,23.87458,23.667838,23.386282,23.605999,34.126494,48.140937,32.512801,28.93627,28.640977,35.526325,32.010239
03-05-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,26.573408,28.250131,,27.074902,30.491714,33.339235,39.486085,31.359456,25.948201,31.798916,27.24169,25.023959,22.998892,22.884033,22.961219,21.678418,21.603988,23.392744,24.23664,25.535174,25.660077,28.04953,25.9195,23.544697,26.150639
03-06-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.653698,18.339315,,21.213053,17.112145,20.080456,24.43431,19.276252,24.547782,23.406997,17.820595,15.859266,17.30828,24.009959,24.792239,24.38015,23.715558,24.097262,25.820906,39.878879,25.737471,25.154625,22.732981,21.177973,20.136314
03-07-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.093943,20.925174,,18.574107,17.290433,20.099841,18.899472,25.950362,24.037471,24.570597,25.131071,27.256627,32.99051,24.106271,23.562196,23.217055,23.132404,23.211515,25.103989,30.244656,27.562907,31.807988,26.485469,20.116994,19.778729
03-08-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.304906,19.776921,,20.35098,20.423306,17.243293,17.402641,32.918762,32.540242,26.624419,25.462789,23.686847,23.853011,24.719396,23.560714,22.938876,22.300194,22.826818,24.127514,31.973921,49.674241,50.208366,26.747838,23.867778,21.666179
03-09-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.64609,21.509172,,21.608416,21.801838,22.013957,23.350461,28.098787,28.768861,23.873921,27.500255,28.623305,28.059453,26.808623,26.738076,24.602476,24.086699,25.378995,25.819155,39.569887,25.496165,26.777665,25.169143,21.524773,21.704165
04-29-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.675721,21.787588,,20.106225,18.416876,18.755766,21.162329,21.142507,22.261944,23.363826,25.063041,26.722715,29.749887,29.430421,30.39331,30.08653,38.730674,27.9834,30.922236,31.28923,29.211103,41.353966,29.88229,27.694244,24.205011
04-30-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.457738,19.534972,,19.165294,18.346436,17.54253,19.556392,18.520225,19.79619,21.777633,23.182359,27.546834,29.901555,28.566034,32.552942,26.99878,28.280983,28.760556,39.911494,29.287674,26.049591,29.011962,42.340171,24.590998,23.610401
05-01-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.632181,19.866314,,19.229292,19.376492,21.206166,24.023337,45.704748,62.342807,28.377657,31.901075,28.379254,38.016347,26.749531,30.617207,26.768486,28.221231,29.116954,29.075803,38.993062,25.933403,34.089753,34.689935,33.71694,22.960255
05-02-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.710848,22.9127,,23.865011,26.004644,15.374022,12.860383,29.77145,41.362464,33.367075,29.700376,28.092954,37.797306,40.360988,31.967431,28.691813,30.903635,37.875346,70.231435,35.712891,32.046937,60.791325,93.353783,37.662368,28.725589
05-03-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,26.372695,28.197392,,26.049563,27.982261,24.066714,30.570079,42.554439,38.288482,50.990592,41.988707,31.415398,31.183219,34.060316,43.271404,36.730562,51.363183,27.912404,29.513767,28.710138,26.419782,38.075068,36.374819,50.787426,34.850314
05-04-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.89393,16.984317,,13.566635,-22.386834,-72.720029,-140.939852,-36.003971,-1.440392,42.155829,36.785902,35.273022,31.213193,23.989506,2.577753,-5.496736,-4.35503,-0.401491,-8.083493,-4.680673,5.754322,26.220386,67.853337,35.006342,23.285928
05-05-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.464684,22.175659,,23.107834,22.980603,20.890358,21.55864,27.680693,42.276319,40.188283,35.560554,34.427123,60.544853,75.453448,46.644729,31.930184,29.015338,28.337294,26.428019,29.171449,27.617826,36.192948,34.353211,27.887677,23.603218
06-03-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.576756,40.518664,,22.269293,15.064847,14.567276,15.788847,13.779602,18.058032,22.473692,22.60824,22.791724,25.105633,27.500137,25.797603,33.960153,37.742573,37.466192,37.330794,42.107784,29.101203,25.200269,27.782448,22.282521,24.791364
06-04-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.234698,19.858313,,17.089868,15.714209,12.860727,10.19169,7.797082,12.353186,16.426565,20.374698,21.734121,23.256921,26.721262,25.399321,32.169432,52.714204,32.590222,63.092293,68.736585,80.906129,36.625278,30.79558,26.364138,21.302288
06-05-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.060062,19.812521,,17.337454,16.934121,17.292387,19.281988,19.952329,22.747157,25.384142,28.855796,66.351572,49.894963,40.350793,48.867997,33.796514,29.420225,24.307513,24.808655,25.00208,26.310943,28.629246,26.083845,21.180449,18.628654
06-06-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.689957,17.44821,,10.643864,8.064307,7.834542,10.93293,-5.74448,18.619824,22.233173,22.87236,25.21685,28.123785,33.805044,26.822079,54.969807,72.653932,46.524876,76.790114,30.059609,24.404293,24.544834,25.149782,20.902254,18.668565
06-07-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.330209,17.154121,,17.432387,17.781024,18.477854,19.653839,19.998876,22.117736,22.192195,21.974892,23.790168,24.422523,25.263931,25.426893,66.705226,43.907378,52.036417,55.88451,41.45847,32.639059,32.184108,24.482002,22.173173,20.104298
06-08-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.415809,17.45806,,17.423558,16.389439,17.038328,19.107602,19.092342,22.411927,23.32661,24.259915,25.249796,45.278548,70.916469,63.193978,61.025947,88.486971,77.186117,78.222174,50.678442,37.415912,42.868501,48.297698,45.235982,26.782373
06-09-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.787188,16.740763,,17.155661,14.977572,14.903009,17.183113,18.43178,21.077054,23.304092,24.776952,44.458706,100.201244,51.981692,31.289398,31.789755,33.871401,53.844022,61.876023,34.077758,29.982716,34.116213,32.933355,22.948093,21.438999
12-23-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.965427,22.616938,,22.744582,23.082775,23.300968,23.561028,23.816806,27.093414,29.774836,38.815609,26.938732,25.204064,24.62922,24.381545,23.95913,24.431293,27.598153,27.542612,26.790286,27.45371,27.450807,26.51642,24.420686,22.417558
12-24-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.848847,22.492329,,21.55947,21.169173,21.494136,20.543558,21.838966,22.771559,24.561277,27.139856,27.778003,36.364849,25.119218,23.744373,23.360625,24.636981,29.384479,25.239545,24.607663,24.744522,25.186241,24.297871,23.145412,18.561514
12-25-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.918729,21.326492,,20.713129,21.069781,20.596374,20.441233,20.749233,21.120729999999998,21.836448,21.345056,20.671782,20.875856,20.766122,19.167677,19.729752,19.724892,21.134478,22.772687,21.047708,21.528598,22.182731,21.738389,21.159737,18.747352
12-26-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.441842,19.05242,,12.875565,6.365745,10.049396,20.241501,19.780893,20.630937,13.379366,17.516382,12.095524,22.876228,21.651471,21.689634,20.280019,20.786953,21.676581,28.312139,24.58497,23.81328,24.940021,22.547591,20.24719,16.979604
12-27-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,14.580462,17.787381,,18.8887,18.603811,17.65027,20.296137,21.769367,22.567663,22.952803,24.055262,24.175677,24.649677,24.198359,22.369662,21.628418,21.705529,22.342833,30.047944,29.471469,28.625366,26.356255,25.416003,24.07507,22.489736
12-28-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.961831,21.874079,,22.183071,21.80325,22.489308,22.636938,25.096657,27.403117,26.827133,28.121045,29.300926,27.404141,27.099577,25.854229,25.069043,25.132939,27.201752,49.336733,36.67276,65.213256,34.053755,27.363427,25.553116,20.857537
12-29-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.583979,17.989365,,20.226226,13.820543,7.55277,15.853996,21.001227,22.644956,24.08946,24.543755,23.99917,23.610202,24.395889,24.132437,23.011962,21.864672,20.661412,22.118625,24.533841,24.869826,24.220952,24.364745,24.209501,22.397681
01-22-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.893096,19.014425,,8.465414,17.630562,19.577723,17.244312999999998,18.02783,26.035206,32.085163,33.2136,29.679164,50.030789,41.363254,26.109941,28.558229,40.089315,26.79767,28.704509,30.948586,29.609359,26.595714,24.763948,27.896066,24.85968
01-23-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.640777,19.007122,,19.636087,19.381483,18.621108,22.889191,21.511305,24.863902,21.384566,44.98895,54.458736,27.931428,23.53454,19.575068,21.822369,20.806728,18.297,34.893208,30.809344,28.677782,23.350858,25.850195,19.682912,20.976121
01-24-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.176272,17.471721,,15.391926,18.430317,2.97005,5.651454,12.483934,20.824159,22.034094,25.378515,24.825516,21.036375,22.91433,21.072759,21.01021,21.036773,22.147455,25.480345,26.329041,25.544849,25.325382,24.341012,22.875249,22.073856
01-25-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.446182,17.961153,,13.373806,21.315274,19.883656,21.278104,24.329162,28.143024,28.182227,26.118361,25.982228,24.52842,23.520493,21.886108,21.756405,21.502686,22.027738,27.964288,24.146168,24.170968,22.281476,19.838228,18.263694,17.573389
01-26-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,15.668669,15.647975,,15.278627,15.377055,16.840685,17.472733,21.430197,20.733679,21.665205,21.264568,21.060494,20.68476,19.69696,19.796182,19.985841,17.692418,20.022034,23.269842,22.721811,21.906922,21.902951,19.982537,16.179188,15.278891
01-27-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.848402,18.144239,,17.456594,17.956313,20.19707,21.411382,22.852701,56.025004,53.995297,50.295276,58.981795,44.114209,59.572891,46.398028,50.951525,49.34603,30.846125,57.623347,55.839994,65.573789,51.139937,31.668527,24.432606,21.497886
01-28-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.900982,17.9639,,2.914664,13.507764,10.436681,21.742886,63.836047,44.942605,41.824904,32.213401,50.955019,48.142144,55.438435,39.331732,36.650309,30.549772,37.41792,55.857695,50.749056,33.176745,33.963135,27.197718,24.144222,18.501263
03-19-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.98806,17.084046,,15.510713,15.714135,15.949172,16.089157,19.410298,20.718965,22.404477,23.791558,29.203515,22.818018,23.676818,21.70187,20.936417,20.232506,21.925736,23.719277,16.492284,20.651114,24.00187,30.488922,23.538833,23.052936
03-20-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,20.143158,17.787247,,18.534595,18.373499,17.297662,19.905425,19.768877,21.361618,22.907633,23.321426,23.101855,20.394536,21.214684,21.175573,20.571292,18.836076,21.380981,18.751662,14.838047,20.509944,24.390255,23.526373,22.152151,21.00704
03-21-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.626935,19.800506,,18.561958,18.997069,20.322062,21.457899,25.943488,30.205117,30.335146,27.151085,25.691291,24.782032,22.356699,20.483647,19.74941,20.129232,19.810136,19.945647,19.221425,25.752419,24.567396,23.320951,19.447219,19.136861
03-22-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.758952,16.805189,,9.567377,17.79331,19.781431,20.735165,31.207495,70.699263,24.526884,20.79632,19.967381,22.723603,19.026995,19.300284,17.611335,16.850935,19.804905,20.012639,19.775454,54.208213,22.837899,20.585143,13.29295,14.517824
03-23-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,13.684935,12.242031,,11.355527,11.372712,14.471409,18.860966,25.625427,19.556834,21.93593,20.789826,23.902791,22.110761,22.911099,22.966744,22.353783,21.615901,21.591324,22.369485,22.593366,35.398449,24.917575,23.408448,17.58855,13.221423
03-24-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,11.789112,11.668994,,12.175808,12.390653,15.025453,13.559453,24.263946,25.778954,23.558358,33.138655,22.763454,21.674506,28.849997,26.9573,24.760926,24.826069,22.368924,22.800346,21.454447,20.668373,22.374076,21.99941,17.923661,16.853912
03-25-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,12.912519,13.621912,,14.347408,13.133437,12.031334,15.199838,16.835201,20.972179,21.855039,22.01941,23.328907,27.214241,23.108627,24.627742,23.114981,21.777351,22.067915,22.193325,20.265493,24.377413,25.810788,23.804351,21.985084,20.473646
08-27-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.371915,21.151728,,19.814818,18.292507,17.077588,17.401543,17.934328,19.440847,21.555752,23.919722,25.197545,25.767041,26.046686,27.808212,31.025324,37.48968,36.439102,30.024879,28.227915,27.524211,28.086018,25.243855,23.768714,22.654833
08-28-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.794922,21.185855,,19.604314,17.594684,14.998358,17.055898,13.205394,16.195424,21.297573,22.518433,24.086819,31.106301,42.554554,39.421385,30.466228,49.753786,72.488959,31.694997,30.205322,27.2331,27.340996,25.664536,23.672151,22.427426
08-29-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.273113,20.2467,,18.404433,17.132359,18.173351,20.73067,22.725278,22.417781,23.513381,24.793707,29.442152,48.762861,65.416077,45.316527,38.148778,41.995908,57.219809,40.042616,40.47915,33.660727,36.371163,30.15877,25.2939,22.992654
08-30-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.110818,21.341129,,18.90698,16.76138,16.972209,21.448803,23.184922,22.698507,23.504595,24.344255,27.925441,27.928789,28.282448,35.755738,48.286794,51.265547,47.04365,47.824317,36.076197,40.390627,56.345519,34.821487,23.838181,22.769203
08-31-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.146478,20.555322,,19.653366,17.536181,17.082166,21.059367,23.166167,22.905293,23.446967,23.750715,27.538256,28.787071,30.750301,56.753871,89.760188,58.174088,37.607238,31.988761,26.915026,31.325782,36.124806,26.005071,23.254255,21.633382
09-01-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.025767,21.519767,,20.801633,20.229707,20.590596,21.605292,23.532685,22.573559,24.194181,28.878093,32.262553,30.828478,38.194568,27.841856,27.142626,26.477115,30.021471,35.264331,25.876344,26.016092,26.162996,23.646759,19.048418,18.745944
09-02-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.740507,19.049618,,15.937514,13.417439,13.719721,18.97741,19.92584,19.97987,21.271989,23.282581,23.182492,23.539352,23.576329,23.952966,24.270314,24.305811,24.875959,24.851915,23.435396,23.011322,23.353367,21.918255,20.024566,13.475217
12-02-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.226831,23.028328,,22.983129,23.168018,23.59667,26.328729,32.514849,48.065486,39.775721,42.578521,36.037708,28.632932,26.563739,28.948298,31.828536,34.45818,37.767425,36.766492,37.104264,37.809158,44.327203,44.935588,28.495898,24.162136
12-03-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.862566,23.512907,,23.026877,22.620552,22.883485,23.274315,25.075263,30.597412,29.441056,35.23033,33.677618,31.691751,27.341351,27.73224,30.238404,26.92707,27.92307,42.575294,28.248225,32.639115,33.145147,31.142152,30.011904,23.902344
12-04-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,23.734493,22.76672,,22.760819,21.510846,19.430108,21.394313,11.656884,11.466645,24.542621,23.947689,24.397026,24.936107,25.228211,26.117497,26.344509,50.62328,47.43963,39.039346,28.702447,32.721202,36.834059,28.167466,22.727965,22.534492
12-05-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.061455,17.710381,,9.688944,21.46978,21.380905,23.454226,29.100774,35.185467,31.760346,28.834222,26.524848,23.999115,24.755074,24.751444,23.6447,24.869086,26.377767,33.875887,34.317265,33.95839,34.016555,28.558681,43.831479,42.972649
12-06-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,24.043842,20.022236,,18.5289,18.503948,23.648379,25.714789,37.392896,73.200417,30.344769,34.960923,47.643762,32.133881,28.108595,26.386407,23.259785,21.955409,22.95212,33.031966,30.039223,37.175058,32.965678,29.76786,26.075412,19.354431
12-07-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.617986,18.212963,,9.599475,19.514667,9.56469,15.479983,12.673254,29.069574,30.096642,25.120537,24.207663,24.519337,23.972375,13.948946,23.335959,20.656432,10.628409,27.862329,32.119442,28.847471,29.897636,28.029739,24.116849,20.436522
12-08-2016,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,16.657881,16.566963,,14.02117,9.952528,12.073508,20.018357,20.122152,31.344469,29.828852,29.536884,30.268222,28.155569,22.057693,21.275415,24.616927,24.619573,23.03608,43.297777,33.382849,42.33276,51.389368,39.998893,29.621321,27.22667
04-08-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.005262,13.798559,,6.584383,0.844928,9.462409,-8.189129,43.048461,9.144271,21.311939,24.006657,25.912952,18.600279,24.169826,22.747916,18.412107,18.699516,17.321931,17.589012,15.760315,19.033471,26.909767,25.480715,23.710937,20.144582
04-09-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.043144,20.308877,,21.216299,17.622967,19.142685,13.402493,10.093687,17.316773,20.2223,21.848966,21.124536,22.135558,21.701351,20.435676,21.996536,22.781069,22.469825,25.69307,22.54027,24.230818,33.716464,29.662597,20.97947,15.26501
04-10-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,17.205396,16.878344,,16.963973,16.989914,15.337412,12.153379,12.506856,26.854982,25.218226,29.548405,26.563338,26.946375,26.58082,28.82928,28.774908,33.896524,26.954108,29.449769,26.389204,32.120627,32.42596,26.386255,23.122817,21.309616
04-11-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,15.979483,16.787928,,14.475305,16.767276,14.349261,17.68058,22.078951,25.05744,26.013351,26.236121,31.273307,29.474404,35.743872,29.596746,27.473487,32.241711,31.782731,29.045342,24.778537,35.34244,26.540141,25.535574,25.172892,23.578728
04-12-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.264654,22.498076,,21.641379,19.175407,19.807824,23.613232,26.147455,27.802077,27.918226,28.526063,36.439752,31.013367,32.524019,32.005085,47.946627,49.908628,31.193515,30.247352,24.702715,25.775544,50.532605,38.78328,24.302892,20.956077
04-13-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,18.181396,16.782774,,18.979291,18.594328,18.451617,16.661455,21.520478,24.01784,24.103751,26.035988,26.693396,27.998892,33.479011,28.64593,30.431782,30.011159,35.523694,30.312301,21.127353,23.064464,21.143591,23.119396,21.307351,18.246818
04-14-2017,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,8.098199,16.795455,,13.509604,12.381234,16.353604,9.309309,13.094953,20.15744,21.853766,23.209381,23.079766,23.133677,22.551826,22.450656,22.781382,22.27522,22.559028,20.180361,20.19725,22.902433,25.248922,22.479292,8.171859,16.147233
09-05-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.251132,22.396508,,21.319277,21.805751,21.093588,20.775455,21.857662,21.780359,23.905485,24.737812,27.30999,40.776822,41.985709,55.976689,94.786203,32.60267,93.816884,49.156643,28.459159,28.688921,30.216359,26.485116,24.008775,23.080107
09-06-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,19.926136,19.871884,,16.220743,16.270417,11.791631,12.375616,2.253984,-17.186063,20.022387,23.698907,25.146197,79.345403,32.987607,85.53408,46.060243,55.128556,75.072144,70.827003,32.55039,29.809782,28.364108,25.424271,23.642774,20.889396
09-07-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.322492,20.903914,,14.689246,13.767305,14.508653,19.560535,16.910727,9.963289,18.820979,25.659943,28.650508,81.526324,74.922915,27.94359,60.86241,127.503871,82.962191,95.668002,34.244035,37.900657,121.427545,28.302642,25.715145,23.935175
09-08-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,22.50565,20.900019,,21.064789,21.019011,21.161707,22.869826,30.045102,23.870034,26.444829,33.109716,38.754544,47.625654,58.078472,32.276209,57.128043,26.548272,45.186818,43.637658,35.725776,32.045616,63.961212,28.748255,28.932011,30.714802
09-09-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,26.338692,23.33021,,22.406833,24.957604,25.892521,25.756341,24.681042,25.150536,29.493248,25.652166,37.042984,32.497015,29.66449,30.679887,41.810188,25.61559,26.212049,26.296137,28.108785,29.948544,31.827614,30.90722,27.711334,22.482232
09-10-2015,0,null,33092313,CHICAGO HUB,AGGREGATE,TotalLMP,21.421514,21.066448,,21.780981,20.361528,21.16181,22.169499,24.202522,23.536092,25.444626,29.322612,26.969338,27.688019,26.954789,26.661471,26.650908,27.723086,28.022019,26.546791,25.817441,28.411156,32.684968,26.00892,21.941613,16.581552
